x_tsne,y_tsne
9.957173,-30.211433
8.151177,-7.0338016
3.749528,21.580593
11.960071,-7.6864476
7.9314423,-15.814856
16.843964,1.9089186
30.104382,0.47327945
29.725267,-14.858852
-10.959616,9.995854
-25.842485,16.542645
15.594914,-0.008162059
12.704769,5.776304
-5.1456766,-8.0293865
-10.443162,24.807821
-13.216836,22.863787
10.819737,20.344406
19.749058,-16.844374
16.726856,16.628536
22.120985,12.992897
2.0824268,-10.079102
-7.9608293,12.306243
-5.8486176,17.69468
-24.023748,19.131538
-19.364138,-8.9965725
15.646171,-6.5461173
-23.866804,-11.526678
23.004438,0.79359984
14.547675,-8.165335
7.5179205,-17.454603
22.836239,-3.4929073
-23.29245,5.1223607
-1.6729734,-29.036512
6.659895,21.931314
-2.7105947,6.8104014
-24.435738,16.589415
0.8150151,7.982933
-27.576742,-12.549004
-27.614365,6.401536
-19.082932,-17.88996
-6.582986,-13.371545
5.3930964,14.341235
-9.416728,16.522055
-26.930101,-19.082312
19.464827,11.084997
-8.059147,4.880976
-22.843647,-17.61799
11.743357,5.6608796
6.0266166,-13.44019
7.422748,26.373991
5.9479184,-27.952059
-5.510118,-23.633358
-2.9502153,-26.385286
-4.9601593,0.5845452
13.256699,-9.581825
9.697154,8.936231
-9.703039,14.915295
4.1055994,10.219404
15.095237,-28.309027
11.72449,-13.88675
-24.244238,17.278961
1.855745,22.961987
20.12052,4.9497886
-18.355759,24.558243
-24.995285,12.241943
-10.431046,5.12552
1.5778447,-3.256051
-29.799706,1.5587474
13.150024,19.947884
14.447623,-3.4417276
-11.14919,-22.756933
-3.6228063,-31.98027
-13.795939,20.04939
30.57071,-12.565793
-11.446017,13.693747
-4.557568,-22.06535
27.059387,-0.85706663
-9.56174,24.219208
-10.316564,-6.0967617
-6.8588123,22.185719
-5.864742,27.650589
13.641371,-26.487026
-17.715319,26.9597
10.179034,-4.238157
-29.894327,13.846101
18.138283,1.0996234
-3.5366187,-12.229168
2.710945,17.680193
-1.7925262,-0.5775643
1.8540208,32.928547
-18.704422,19.271255
-10.094226,-5.1360903
-0.93212414,0.017565632
26.490944,2.4663615
20.560537,-10.814943
-21.578142,2.1337419
13.566345,18.200642
29.967466,4.5149927
-1.9912258,21.190237
-25.89654,18.28612
14.089869,-2.1182916
13.453677,10.418208
16.043104,-26.407763
21.33077,-21.4781
-30.874823,-9.134784
11.296753,-4.5797386
-5.3412933,-15.443806
-13.534976,-13.208076
-31.054316,9.12131
26.62857,2.145129
-5.8073964,17.154957
4.398117,-31.057304
-2.2707324,0.7429793
9.6521225,8.056026
7.4112525,1.5564423
-22.322035,1.0849782
7.1630344,-8.084319
5.7436914,2.7694468
24.158306,16.758772
1.3798026,10.186786
11.838297,-13.100358
-9.417974,-26.405478
3.068319,-5.1373167
-10.08713,5.972465
6.667545,-4.3475246
4.031453,-12.536926
-15.987436,-8.17614
-12.098544,-17.745398
8.216225,-31.74956
3.1041222,-13.6271305
1.3312995,-21.243813
5.026557,-14.6757
17.357653,26.276176
12.036346,25.457872
9.137998,6.919389
17.272476,-10.010941
-2.8102016,4.8955383
-19.057219,-17.531254
1.5506586,3.2229397
-20.795816,26.031137
8.441151,-26.457317
-27.459717,8.240616
7.5064936,-15.1602
-0.030286817,34.86808
15.036799,29.885233
-13.0725155,-2.4690585
22.192951,-17.253347
-0.84002525,-26.376215
5.3492546,-27.80825
7.649438,27.490294
8.962152,11.91441
15.199732,3.5502605
-11.020718,16.745506
8.537721,-11.247645
-1.49278,-2.9322479
-12.063827,-18.04576
22.409199,-22.144241
-25.688599,20.187685
-4.0686674,15.282758
0.7355666,7.6885753
-8.783223,14.253559
1.0379926,-5.051756
29.697803,13.9736805
1.1979173,-14.969552
19.738811,-7.6782694
19.059473,-0.54363775
-10.051292,-13.5359535
-22.066372,-17.280947
-2.1511326,9.007766
22.719383,4.3019996
21.059055,9.030542
-14.776099,20.5728
-7.3764734,-0.56606513
-2.513314,-17.518524
8.529651,-6.0804696
12.265467,-30.092785
22.236826,-7.5086327
-6.1075044,0.6858326
-25.259567,-5.6477766
-12.443679,-10.761314
-9.51221,7.9066405
-28.059792,-10.798548
20.144068,11.445148
10.057783,8.303315
16.345787,3.3877115
-9.164153,-29.917051
-19.236504,25.551146
17.492365,-14.3486805
-16.325642,25.440218
16.64075,-27.088825
-24.38143,-19.290842
-14.693516,-28.79258
28.133936,7.311991
-4.631956,-7.919526
29.15269,0.095727995
16.068392,-25.104204
18.622383,24.227978
-0.9997894,32.457073
29.139643,5.8618817
7.6053033,6.918121
12.361877,17.439445
30.414976,8.05839
6.37414,-18.416285
-5.169553,-0.9420171
-28.95803,0.13621946
18.681711,2.5210567
-14.521523,26.133371
-17.802027,25.457804
5.890445,-2.7623014
-7.8329535,33.133125
-21.895773,-8.349038
-9.167665,-12.859694
-26.897472,-10.16981
-23.843952,19.527828
-0.57476604,1.53676
28.997179,18.62426
-3.846159,-5.8547873
20.9122,-22.905254
4.1001263,8.598921
18.837856,14.655652
-29.13685,-17.773142
-24.09001,8.67129
-12.471059,16.016306
19.812872,13.247888
4.711474,-30.16845
16.100834,-14.528611
-3.2681828,23.612967
29.19186,12.172383
-17.112213,2.5579638
-32.65776,-7.369017
-22.089794,16.114944
8.244729,-10.520977
-9.01987,-7.9658637
14.2145,-15.121596
17.324244,-0.5907795
5.181014,31.197363
20.31745,-22.945852
-11.508626,8.844509
5.4251065,-11.422954
-22.000408,-16.543383
8.070972,30.53963
18.946148,15.567458
7.821394,-26.920052
-9.787649,12.7956
-4.831901,4.1333075
-4.9732933,9.987421
-19.371613,-19.494432
9.549029,-26.119068
24.146183,23.42622
26.577631,10.406404
-9.788826,-9.079063
-21.45299,-11.182649
-4.7019544,7.3080683
6.3391466,20.530811
-24.445658,19.838356
2.0938673,-5.6213055
4.718883,16.112577
-17.558556,10.480423
25.896046,10.842562
12.160276,8.203978
-29.434591,-4.7670884
-0.9521226,9.995975
18.144123,18.219727
10.214063,-7.8667126
-6.6368194,0.35641906
-23.330187,-7.648541
3.0181131,-12.864699
-6.0972347,-12.322076
4.379889,-11.324107
24.569359,20.687183
28.104643,0.3502427
9.583404,-7.9026294
-19.122833,-13.516975
-0.9748976,-1.7551118
-7.700637,2.2243698
8.482734,27.083265
3.5304723,-21.461021
-8.796887,26.646255
0.29454702,8.481573
-24.93946,0.7459141
-19.304777,-18.117035
30.767132,-5.8704796
21.72969,-5.3487215
24.926115,10.698069
11.281562,-13.202533
21.5015,-14.183711
-14.894467,-21.618717
8.914426,-6.3411493
3.9412987,4.819411
21.182314,-5.8716044
-24.994097,12.485727
5.4913125,-31.70364
24.239576,2.3298547
-9.203558,15.620231
33.32381,4.8371553
-2.3837285,-30.20699
-12.382778,-28.170834
9.137135,-1.8047781
21.76845,-22.418
13.892448,6.82622
-6.257242,13.49501
14.775977,-31.311747
-8.908616,14.309507
20.716808,0.86755526
28.111593,10.609228
6.612264,7.9225235
-10.500532,-14.634238
10.297089,-5.097532
-1.9829148,-13.978924
21.512228,20.7038
15.47706,-28.805826
5.7952623,-25.189638
18.907173,4.218453
-23.2113,7.985062
5.9732127,-16.033201
-0.35748044,34.779564
-7.435293,-7.237993
-6.62589,32.693592
15.526814,-19.833982
6.296834,5.799829
-14.608092,-12.8895645
10.558651,-6.35745
-4.5935946,-22.472542
24.152678,-19.736385
-15.047439,-9.737142
-2.0536811,3.746022
8.211549,5.034216
-5.415525,-11.69169
10.519473,-20.658327
10.598831,8.094725
18.46602,-17.449816
-16.032085,23.92306
16.27831,-26.524315
-28.668411,2.190297
-17.558607,10.480419
-19.540592,19.173346
-17.967838,13.183113
3.551254,1.1746283
24.091953,4.045069
8.860118,-8.651045
5.7299027,-5.3628654
-4.097402,26.708044
-21.236876,16.67674
19.126556,22.896025
0.9578838,19.113575
-3.0629988,7.65629
-7.333182,6.4393897
10.414043,14.627343
14.579287,7.830422
22.692167,-3.7989492
25.0689,12.491053
-17.91234,7.331125
19.541662,-15.515588
14.92221,6.799917
18.46581,-10.884381
-5.696893,-10.449395
-24.264303,-17.312649
7.863352,27.561525
11.406539,-2.7537203
-0.7501999,25.74832
-16.766676,18.976137
1.7749504,25.70559
-19.996017,-17.343637
-24.063707,9.426655
-1.5838609,-32.484592
17.91464,-3.1938903
-24.31158,-8.957105
-2.6428788,-18.134975
12.823142,-1.6229231
28.92934,-4.514992
8.588269,25.579884
26.656155,21.722986
-18.895094,6.691913
11.211757,-2.8824499
24.488443,-2.6801186
-17.61923,5.01139
-28.76782,-8.743724
-11.710086,11.794563
-6.097886,13.158426
-11.771424,5.7678685
8.626258,9.408564
5.879875,-20.484081
6.356788,16.767178
22.177635,-14.287728
6.383346,-33.221035
-25.418087,-0.5786542
-9.757901,7.4041996
2.8943963,4.7475886
-14.736156,13.788563
-15.718769,9.51956
17.806797,-10.879478
-4.216931,-5.4279237
-24.63911,-21.959192
-17.029564,-14.8031435
9.089481,16.296415
-4.1389503,13.213865
23.362856,-17.22692
-16.456127,18.459826
-18.712847,-4.0157666
-26.546125,8.87131
30.869661,-7.097514
17.377174,-27.724367
-10.187349,-13.610768
-2.656265,17.654146
-1.3405164,19.534628
-25.012136,-7.595517
-16.06653,11.128316
-20.96712,-12.924733
-27.160696,-9.628773
13.082845,-6.566263
11.9723835,-20.262156
-32.13424,0.7276096
-18.186056,-1.3926395
10.436287,-23.071472
2.284196,2.5036929
-0.4762841,29.824017
-26.824764,-10.038394
-7.896375,10.854876
19.078857,15.913137
5.2643695,-11.062733
19.379816,8.801725
-6.531535,19.21535
5.9418554,10.41982
-30.84595,9.481103
7.4196544,-17.87002
-0.18157393,32.638645
-17.20721,-26.309437
2.3962047,33.58554
28.252165,-14.594803
1.3802764,-3.2272043
-16.937214,17.439938
-3.398087,-8.437708
7.681198,21.566767
-29.558208,-7.2443852
4.74012,-16.757225
0.49992332,-8.051921
11.266645,-5.4020214
-11.766547,-21.41471
0.73651844,7.688631
-5.6733932,-20.376984
-8.583581,15.257161
-18.863054,12.137235
22.210474,3.664241
17.919481,18.784637
-17.012379,-27.706247
18.178204,14.504609
12.408554,-6.924352
-6.380511,31.773539
8.724111,14.11117
9.842697,-17.568792
-26.72979,-4.24702
30.980886,-8.387258
-6.790423,-23.567177
-2.6297958,4.9855266
14.887841,-5.6770287
24.815147,-3.5798743
0.13493945,24.373833
-12.661695,-25.178879
8.023617,-22.803646
-12.533678,-2.5676227
-23.0112,-21.226538
19.079529,-26.849873
-33.204254,0.824452
3.009143,-28.584976
-4.9624295,-20.83457
-26.151287,18.008768
-13.984493,8.159427
6.883201,17.112486
-17.952213,-26.907408
4.128912,-21.525078
-29.382675,-10.763368
-11.655299,6.7232194
-13.548428,-28.525887
-33.865463,0.12896419
-19.665602,-9.341043
-7.3153777,32.15361
-21.636095,17.470127
-18.93035,15.609352
-15.6657,-7.51998
10.407533,20.7696
11.484615,-9.633366
-6.1731544,-0.48705798
14.437168,-2.817804
14.919316,-14.641645
4.1845217,-9.644859
17.881462,25.843523
8.080731,13.873302
-24.583908,15.585524
9.125185,1.147856
13.563924,27.63278
7.872818,6.943021
-22.940119,-1.2355549
-5.294809,-19.618727
7.421348,-1.919617
-16.027351,27.426826
-14.019856,-18.287771
20.181732,8.537194
19.843578,-0.050704837
19.962276,-5.9501376
13.015655,-9.9388275
6.1911225,-13.500476
6.4374943,-25.04429
-22.10656,-9.534359
5.688983,11.635575
19.4058,-20.591192
-12.095027,12.268275
-9.243804,-11.229072
7.635656,-9.751082
-9.900874,1.4694257
24.40871,21.703617
-2.7528033,-32.428295
-4.766214,16.626614
26.324114,-11.831164
-13.628322,12.451404
-3.553055,18.909424
19.341375,25.296417
11.127097,7.5422597
-16.54084,-7.028365
-21.93712,6.475948
26.619158,11.496922
8.465064,27.496634
25.300817,13.70828
23.958893,0.6298291
-15.635894,-3.2649503
-7.8454976,0.3865329
12.998688,-9.89175
0.60156053,-15.510867
30.680283,6.118881
-14.491216,5.8927355
4.0450187,-28.451544
-15.44959,-22.122776
-22.101147,-9.673793
24.258995,-15.495452
-25.602077,19.834505
-0.7883869,-4.284704
-32.739113,0.32843152
12.993151,-6.822439
-14.626975,20.952097
10.95194,6.174565
6.061431,-29.360662
11.117169,10.1552925
11.985425,10.353053
-6.355732,-22.45829
19.092512,2.2620957
13.109663,-31.920965
-26.316103,20.938608
4.4082336,-19.73266
-16.814604,-24.554646
-23.2113,7.985062
6.0191426,-24.123356
-1.8684496,8.350197
-11.77742,-1.940731
0.54390365,-15.47792
-9.419724,-27.996595
-31.503897,-9.257055
30.078653,14.986682
-15.882483,26.535099
12.221881,-5.057583
-17.09311,-3.679493
12.625034,11.164633
7.459525,-31.60622
9.67393,9.4519825
10.834797,-2.325464
-15.480349,-23.724771
5.854675,-24.17125
-22.839434,7.8641768
-20.550344,-7.7196183
-1.816409,-18.480648
7.6832223,-6.293751
-31.180407,-9.821214
1.4228477,1.4629889
7.503439,21.614977
8.275426,-28.309189
5.458052,-20.768333
26.529322,-11.882515
10.652503,5.0885754
12.878998,16.830809
-3.2930853,-9.739009
-2.742691,-29.889036
1.247568,2.0845168
-27.059416,-7.9187937
19.862715,-17.910828
29.003176,1.71637
12.145553,1.0026428
-6.569649,5.3683
-29.227934,9.624643
-5.3827853,-15.035558
15.849199,17.860634
18.36286,18.223541
29.605175,-0.70475656
-16.285715,-17.520836
8.0125885,-8.5665655
2.4563115,2.8479352
7.295703,-33.096004
11.031757,4.104988
-2.8791056,34.320683
-4.966943,6.7767663
-26.624802,-11.744201
9.471754,-26.118992
-7.2564936,25.12343
21.675272,-21.825043
-8.1452,15.410673
-23.109772,11.363427
6.119886,-1.735944
7.2039194,5.287816
28.364294,7.1981726
8.004717,-17.306215
12.153768,-9.378815
-14.022065,-14.789587
-17.089544,12.378072
-11.364777,10.772608
-7.2525616,-9.368775
1.5352697,10.998815
-4.300049,-7.229171
2.2696142,-15.319632
10.228333,-7.4675016
-15.583507,-1.8544524
-20.389074,-20.559574
-8.519732,-14.743528
-1.6718473,9.262219
-28.37329,-15.476105
7.993766,8.281543
29.095789,-5.8243923
-14.964469,6.989323
22.141172,-22.201727
-10.580134,15.426929
-22.888264,7.8527794
-14.233159,-12.580117
10.069778,-7.0209208
-16.566753,-1.4291459
27.527988,-13.129405
-13.453645,-29.757038
-8.962609,33.42871
17.68102,14.369974
-33.817318,1.56649
-13.019332,10.28768
15.348653,1.6145136
-32.576767,6.844404
28.637371,-7.6746297
14.366572,9.412646
7.058377,0.7946289
-10.057218,6.278772
3.3267508,4.9067173
-5.7336526,8.514654
33.89084,5.219873
-0.013095884,-28.774649
-23.908253,1.43276
-2.4664512,20.524408
-7.8325124,1.0757751
24.795137,-1.4969724
11.903328,-4.9171586
25.477928,1.7214895
-13.622346,-23.655237
-12.454566,22.020233
-27.621193,-6.847709
-15.003534,-11.073814
9.294814,8.602097
13.222957,8.876379
-3.9060154,-8.673011
-6.3324294,-7.73735
11.263408,-12.195641
15.872024,11.461652
-3.9709322,11.642033
-23.930857,-17.455679
5.420934,-5.936843
-18.038603,10.288584
-12.434149,-27.137583
29.036867,-8.077311
21.578238,-18.727669
3.411443,18.579245
-4.57522,-2.728335
0.79418826,-15.527666
-4.593334,-16.536142
19.847927,-13.879247
5.9734287,-20.279081
-28.208134,-12.437783
-2.5847216,15.181624
-10.554879,9.123031
-7.0233684,9.881755
14.944615,28.364124
-6.8633575,14.704936
13.480991,0.8305075
-1.9482123,-20.827728
29.804892,5.5265903
-2.8594322,16.328787
3.123328,-28.583208
-12.525262,22.111027
-1.3922726,-21.759384
-7.280673,-4.1096973
24.17102,-15.570036
-12.673894,9.900516
-2.400485,34.00119
-2.009632,12.080599
-10.654381,-11.478831
3.7810395,11.079441
-3.8387778,-28.327126
-8.656854,-6.777884
-10.428559,4.564091
-16.991331,-7.0617347
-7.8338475,-14.464977
13.388349,18.42199
14.638765,14.87752
-3.8163605,-11.89123
-17.297997,-11.005249
-22.472157,-3.3121057
-26.858232,-9.512649
-7.2344675,-18.510662
2.3674881,13.447608
2.0044968,22.81115
-14.3169985,13.586389
8.658526,24.130657
18.233839,-19.218845
17.190916,15.424111
10.451833,-5.153679
18.829073,-7.2166915
21.418442,-14.0190325
1.3980769,29.642408
11.00041,-25.87841
12.735728,6.1512246
-8.353158,-2.6141417
-1.2075074,26.805508
10.404669,-2.5330203
4.8030014,3.7374847
-14.490996,5.775573
1.0895487,-3.8503327
-32.73615,-5.524783
25.303059,20.96131
-16.959015,-7.30552
-12.196504,-22.059996
9.88122,-26.938143
19.72832,3.0374465
29.39596,-7.860508
20.296547,3.8985658
20.564848,-13.477368
13.072608,11.294251
-3.750392,3.0790951
7.1942267,14.335797
8.825064,28.89319
-21.155554,5.132842
-13.320612,-8.1710205
-14.813911,2.3349178
-4.8116546,-21.982632
-1.2081105,21.6253
7.2585516,-18.04873
7.661304,-1.3922541
-17.867205,-2.5918846
12.242711,29.050858
19.475803,-11.355119
-22.485212,2.349985
9.402712,8.252555
8.231354,-6.9870853
4.8842106,-23.136417
-17.35924,0.600946
10.63739,16.45158
20.84377,3.6847231
17.405523,-16.729883
1.7447436,-5.6992464
-19.557905,-7.2911553
0.1413521,-26.391817
-2.6819687,-18.312492
27.75302,-15.193809
-13.738988,-1.0007595
-14.232909,9.903367
20.185883,4.814407
6.157328,29.735214
14.456653,14.788165
27.379295,18.668295
3.3854604,-27.014153
-24.02574,-11.726909
-16.825243,6.8445835
-8.59142,1.1478367
-26.376957,-0.775552
18.930367,-18.497704
4.1001363,8.598859
-0.44163123,15.011649
3.2698565,-3.6966999
28.372578,12.32469
12.118966,21.630136
-27.20009,-5.9181614
23.437674,19.717043
-8.284409,4.1924605
-20.967102,-12.924866
29.419437,7.7298555
16.913536,-26.770609
-3.3348987,29.97704
15.615547,-8.0748005
-0.40123287,-9.482146
-0.15137704,-5.608778
-10.88827,4.5643067
3.6985803,0.84633654
-18.553564,12.572197
20.228237,26.242641
17.21811,0.2763942
-7.5808563,-18.713139
-20.814869,20.55057
-1.2301894,-18.180021
-30.338846,-11.257795
-4.5431013,21.219995
-1.4094869,-21.63249
-13.965406,-18.323612
2.6908507,-2.7052503
-12.723696,18.823717
-3.023641,23.673462
17.511368,12.176674
-0.9340456,-9.703224
2.5561633,-10.344236
-7.6359997,15.071939
8.846683,8.189886
-1.7065622,24.01278
-4.98935,-20.2736
4.729157,-10.081023
19.619305,24.727917
13.015538,-9.938762
2.3157623,-29.24979
-6.4138026,-8.957051
17.992512,-24.79763
-29.240702,-11.569951
-10.485881,-8.287356
-18.221157,-6.1988096
9.086352,-23.314686
6.685587,-3.174425
30.08316,-9.948362
-1.2845906,3.6212888
6.6992764,-22.603952
17.42563,16.510874
13.989743,-17.625717
-6.399205,32.286396
5.658963,-7.4422264
18.882292,-8.856108
5.6620913,-29.611113
2.8801556,28.870153
4.828715,32.28201
15.257478,22.218386
-2.0557094,12.0656595
26.04419,-1.4116796
16.007082,-5.905947
-27.954454,-8.759707
29.137136,-9.032785
31.948797,-7.996323
8.703649,29.044777
-29.745638,7.9902873
-17.391485,-23.75767
-32.403107,-4.0916004
-27.734026,10.636044
-22.570251,9.095879
21.84114,-17.904041
-17.126902,8.14275
-24.728592,-12.273245
-32.856472,-4.9220243
-29.851727,10.02865
23.747871,23.349873
-29.64448,5.710506
-8.40353,2.209091
8.776922,7.636952
-21.06512,2.409004
-8.279713,8.851536
6.8621707,8.4415455
8.712526,-30.60246
23.994715,3.6529646
22.176132,-6.9384084
-23.884155,-10.080798
10.6525755,3.772143
-20.386227,-25.93968
23.90366,13.911231
10.544706,-30.650702
20.746235,-14.844625
-3.5354435,-30.517313
11.326112,-15.036258
10.499875,-2.2009025
-24.668804,20.994963
4.152879,11.727473
-21.231478,16.846409
-15.941469,21.096071
-32.74923,-0.3576042
-1.4395492,-15.352434
1.8000448,-2.9154778
11.724292,16.73497
8.508726,-11.516508
21.23314,5.064916
25.057276,-2.0956435
6.236136,21.835403
-26.5895,-7.037727
2.8304536,22.438194
4.3412066,-15.555349
-4.7592883,-13.00025
15.463358,4.178821
6.6385026,-12.7379055
-18.038952,10.2891445
-1.4885528,24.40148
-5.286863,-12.168635
-2.6889646,-1.6168593
23.338812,10.132132
12.861393,-4.7418222
-5.6184444,-24.279772
-4.3266277,30.7673
-3.4898314,-9.041528
-27.516888,17.652275
-1.419573,19.451649
7.528402,-22.632816
15.0833845,-10.360059
12.032832,-20.330772
-13.916776,21.57399
-2.7584016,4.3948646
-2.5748239,13.755889
-0.09605627,15.677451
22.887249,0.41272527
12.188905,-28.35666
16.469421,-16.54141
-15.8029995,-2.6452029
11.308668,4.7290177
-9.711578,-26.436504
14.437098,-2.817454
-18.704895,-14.16745
16.845352,-5.400564
13.084458,-18.076925
3.9940076,-3.5543172
6.356859,-18.383703
-15.583088,-1.8541015
-2.2283535,-32.591244
-1.5105847,19.849747
-21.222603,0.79885495
13.339058,-0.28875554
-9.996799,7.172214
9.217456,-2.2945995
12.43592,-32.020985
21.464725,6.843549
-29.399143,9.78349
-2.1947527,25.854475
-20.982315,-5.020074
-9.7168455,14.9021435
-17.06918,2.479956
6.9437275,-18.476927
-27.599,8.041492
13.000577,17.038815
0.1506964,-8.284097
-2.1576066,16.627123
-20.180094,15.360388
-3.6082056,-4.623205
0.46533704,-12.058121
12.803968,-24.736717
-5.8105397,-12.466283
2.454176,-12.069724
-15.01991,-28.489012
12.254648,9.696126
10.690029,1.2630271
-11.75634,-0.6314722
-1.1588811,16.694698
-2.9041305,7.3857512
-9.957771,-28.326563
-11.437142,19.87465
-17.035116,-7.1630125
-2.8915002,-8.694961
-3.1392941,-7.6270614
-9.89016,-17.57155
-15.185793,-27.40713
30.878836,5.282421
-12.618435,-26.654913
4.5009384,28.712393
2.7957911,13.973179
8.719396,-14.937991
6.1319532,-11.888886
-33.89449,0.024972469
12.452746,14.246749
0.3941974,29.450453
9.806623,-5.5988116
1.9569616,22.958055
-14.285607,4.5636144
16.947483,-29.495136
-7.2932053,-7.5302277
-12.949541,10.375947
6.868621,9.860235
-6.7314944,9.974844
19.158073,-22.210516
-31.739368,-4.748625
-27.729607,10.141628
9.0763035,-23.144781
29.240278,1.9289771
-17.968182,-25.160442
-1.7338259,-21.010338
17.472967,26.520332
-3.9842863,22.20309
23.495655,6.07529
-19.649767,15.457864
-30.493898,-11.17578
25.007776,9.720953
-18.589855,-12.525267
-24.666859,1.7815604
-0.9931847,16.148335
24.944952,-1.6196053
-5.419819,-17.103573
-13.184312,-8.557669
-7.772533,-28.193726
7.2583113,-13.899655
-2.0158315,-0.29102623
12.7993145,16.48637
1.7636168,12.976977
13.538791,29.774055
-11.104453,8.278727
9.869478,-32.662422
11.429241,7.615887
-12.209991,22.603104
-1.6226759,-3.3305542
29.42281,6.91722
-20.813137,-18.86851
-22.506613,19.53141
8.963536,14.185436
15.048033,14.0281925
-13.273022,25.186739
27.264927,-12.001428
15.0159855,16.527475
-31.904606,-10.643568
-5.7759123,-24.480543
-22.991907,18.772245
-20.50311,5.184711
19.379711,8.801675
-19.957039,12.06335
25.582033,-1.1203411
-34.02544,-7.375674
-28.025658,-17.38683
2.9626575,-2.3556895
10.045914,18.705221
-5.034114,-23.911785
-0.38751358,-3.2609205
21.024858,20.309345
25.968739,0.7684978
-8.844139,8.805394
-20.00776,-23.858625
-14.868296,0.31050196
-3.3494165,10.8452015
-9.638142,27.737473
3.578239,-24.559237
-27.089287,4.8390684
-8.99361,-20.084984
11.537454,-21.269636
-29.18051,-10.457273
0.68615365,16.392918
27.694954,-10.020772
9.547424,9.683942
2.8728616,17.363695
-3.5973792,-27.78417
28.090736,-9.751267
0.35980392,7.8206906
13.686249,27.914913
-7.242102,-10.971204
9.022066,10.5220995
-33.160416,-8.038717
-14.462229,5.0831285
9.717088,-10.239649
23.494852,-9.370799
-3.9434469,-31.675617
-33.989246,-6.7455807
12.687417,13.152894
-9.593323,-19.041037
-0.17284912,-15.375735
-6.7176805,-22.101583
26.768759,19.666374
-12.765166,-12.892631
-9.6115675,-24.166924
-7.414098,-3.9325037
-1.1897147,-31.62453
-8.725681,30.639235
7.142844,-0.12750693
-10.015196,32.29244
-8.475775,1.3721236
-27.993448,4.244127
9.076512,-31.404549
21.362446,-10.231459
-17.451332,-10.7690115
28.736084,-0.73439527
30.86466,-5.593553
-3.0254674,34.046562
3.1756246,-23.524212
18.555454,17.276482
-21.552254,3.2931168
16.992218,3.4634287
25.203476,17.234167
7.565606,-22.776716
8.079078,15.996905
24.205044,-19.238478
15.840389,4.1949267
-18.53828,4.680241
-4.1110487,15.269071
-23.728903,-21.096985
8.655091,-20.809689
-21.605808,-10.863424
-7.840613,-30.899303
-0.69568604,-9.573928
17.738066,17.929724
-23.375788,-18.271595
-13.723246,6.8411503
25.113903,9.353811
-13.540849,-21.844477
4.858735,2.0753007
-20.994375,16.124973
12.798032,16.166084
22.127657,-14.852746
-1.8343827,-33.614403
23.492878,-6.5301356
19.320406,2.9066265
31.776812,7.6451025
15.025276,0.6892153
9.748906,-23.372025
1.9921254,-20.778961
-16.084019,-14.042847
15.567576,7.920328
-0.94515723,-9.215177
-0.4170164,-4.262968
-24.790657,3.46502
-5.1204143,10.672793
-8.676769,0.7879278
10.094802,21.045525
13.851833,-31.820427
9.771266,8.015781
14.258664,17.757723
3.843366,-25.310062
-11.112734,10.215067
-16.997684,19.030458
-17.799053,22.485638
16.843592,-7.3991227
-3.1740425,-0.32226685
-0.61273825,-6.061324
-30.645546,4.0669184
-17.39658,8.6122055
-10.121627,-13.890335
-0.5594931,-18.577946
13.146261,-32.627663
28.999264,-4.4436855
12.315147,-11.490182
-9.703736,9.732793
-22.108767,-3.185008
10.093658,2.6447778
-16.73299,-9.94713
15.919517,15.449354
-7.901982,-30.725243
12.113182,3.5573375
9.447467,-26.140339
14.962902,-30.024841
-25.80137,-18.470453
23.087547,-7.7150245
-22.391369,-8.822653
-3.8772664,5.4071374
-22.702429,-0.8945524
16.021498,-11.766921
12.948977,-16.609377
25.599209,9.039784
-16.344463,18.954994
10.296887,-2.0739949
1.0870843,-15.573028
0.9876914,-1.3866107
-27.770853,-4.127988
13.26399,14.31827
9.431916,-26.468443
-6.8185554,0.17119381
-13.31031,5.654995
-20.416956,20.178026
-20.084715,15.161621
-10.565938,-7.6810107
-32.91382,1.1074036
-11.857146,-9.715068
-20.97967,16.016655
-2.4305186,-4.486957
4.1670685,11.593703
19.137537,-22.180578
-15.895916,21.03374
13.892426,6.8262243
22.279444,-16.779085
-9.433423,-27.163631
12.375835,21.77755
15.0989,-8.619122
-33.948086,1.6782857
11.622177,27.089352
-15.306933,-2.0294538
2.1536472,-2.3730369
-8.086284,7.0913143
-24.317705,-17.037653
-20.796675,-20.065853
4.1103363,9.045038
-0.610874,-18.102467
-11.711356,-1.2551785
-9.448794,25.1728
-16.413946,-7.3140407
3.0879395,26.40166
0.637807,-11.721572
-1.96509,-14.001687
-0.45832753,-17.933777
-16.688026,24.55368
-28.708584,3.2128406
5.7344646,-4.313518
-18.536411,-23.082777
22.081318,19.811764
27.061474,7.870398
-11.470304,22.05916
-16.99747,23.965742
-27.190239,4.7714715
-4.743103,4.972536
10.524909,18.812471
11.234254,-3.3695068
15.97209,12.216009
15.108292,19.635303
-11.0528755,-15.337582
-7.583824,23.672894
-5.7282925,-2.8654797
-13.365729,8.10219
16.99378,0.26624075
-19.600004,-5.8195605
-23.59451,-6.298146
-29.934855,-8.335361
-6.7332263,5.271915
21.839523,-15.966951
-16.92693,8.82488
9.050677,9.343374
4.990365,-16.746735
-5.2168617,-13.248535
4.876723,-19.69252
0.72937936,28.055683
-27.158045,-9.819141
-19.93372,-23.946419
-19.438501,23.401785
-24.736101,2.6200366
-32.453556,-9.813846
