,x_tsne,y_tsne
44988,6.5339375,16.393381
44989,-5.906633,-14.714275
44990,15.364016,17.376171
44991,-10.989744,5.40265
44992,-5.3065605,11.91346
44993,-0.0043583587,-23.256172
44994,0.4670386,-29.750147
44995,5.8458385,19.30488
44996,-27.666685,7.8113008
44997,-13.286782,-1.0207748
44998,8.910546,21.712631
44999,-16.42922,0.42690206
45000,-11.559992,31.06709
45001,-13.36146,-1.0159075
45002,17.92951,13.868085
45003,14.867184,-25.787945
45004,-17.983217,3.6811566
45005,-13.074084,26.719543
45006,2.94102,29.196392
45007,24.637928,-13.219218
45008,13.190785,-18.071255
45009,-1.2152781,4.5563445
45010,3.0005946,-10.808063
45011,-11.710583,19.92204
45012,-19.723286,-14.539484
45013,19.723738,-11.353203
45014,28.343899,-13.979242
45015,-4.6053734,-30.96149
45016,-10.21305,28.821768
45017,-13.270055,-18.563364
45018,12.359488,11.364289
45019,9.137863,15.985968
45020,-10.780853,24.68703
45021,-1.1542748,-22.045597
45022,19.915976,-8.334358
45023,7.1546082,-15.443777
45024,-24.348085,4.321048
45025,13.11015,26.026411
45026,-15.359452,6.1924515
45027,-13.531606,-13.247604
45028,22.350897,3.802459
45029,-1.5767671,14.360391
45030,-27.391388,8.547123
45031,-2.5255866,-14.723906
45032,5.705878,19.807434
45033,7.2160954,24.722673
45034,-18.59412,15.640677
45035,-26.45542,1.0900942
45036,-13.199101,-6.025408
45037,16.275038,26.964659
45038,-15.019425,25.011724
45039,-15.217239,10.099714
45040,23.187077,-3.1194556
45041,9.4756775,-24.067698
45042,21.339584,-10.645882
45043,10.869786,-8.206
45044,4.7120557,-6.566806
45045,-8.67122,1.3898875
45046,-4.8583307,-22.164766
45047,13.58452,27.578257
45048,18.100061,1.4630624
45049,-1.7092584,23.688215
45050,0.87085706,-20.088524
45051,-24.58284,6.7526846
45052,3.4005845,6.246098
45053,22.175835,-4.7704234
45054,7.797157,-0.2701037
45055,25.150711,14.055147
45056,11.795366,11.186384
45057,4.153053,11.269724
45058,3.294109,-27.998632
45059,5.851909,9.682129
45060,3.6720748,-18.453424
45061,-10.104825,24.483044
45062,-4.611323,1.1906968
45063,-10.309057,12.745112
45064,-9.788507,27.280228
45065,0.054948583,-24.41464
45066,28.461365,-13.856503
45067,22.883375,-12.370927
45068,5.936548,-1.4578255
45069,13.019733,-29.270134
45070,26.616222,2.4506912
45071,-19.364075,8.727813
45072,21.156353,-14.037402
45073,12.8737955,-24.248545
45074,-28.45258,14.482024
45075,-24.156906,-10.30235
45076,6.4789214,-6.563859
45077,-5.1416564,15.840612
45078,6.587207,4.3001447
45079,-30.06088,8.763385
45080,-1.0367136,6.0671473
45081,-9.318012,-1.6448226
45082,-4.8232546,-4.6081104
45083,16.418509,5.198558
45084,-21.339758,-4.888322
45085,12.66983,-19.289297
45086,-6.3163276,-27.838257
45087,2.4228363,11.464292
45088,31.064432,4.674544
45089,-18.110846,-13.702762
45090,-0.41219634,32.615097
45091,11.155563,-10.395706
45092,19.588848,13.679279
45093,-29.117065,-5.4028816
45094,-22.353598,12.983033
45095,18.18794,21.597792
45096,21.410563,9.697509
45097,4.794067,19.400736
45098,10.1678505,17.250145
45099,-0.6635013,26.194298
45100,-16.754528,20.288765
45101,-13.0844965,-24.816456
45102,12.400489,-7.569864
45103,-12.87237,-12.487181
45104,-25.360003,-3.3825414
45105,-17.112612,-1.33944
45106,-24.719963,4.01985
45107,18.67943,6.6944447
45108,-4.8990364,2.2692664
45109,16.508257,12.510627
45110,-13.244138,12.995032
45111,5.863672,-21.961683
45112,23.750448,17.617638
45113,-2.0489612,-21.33505
45114,-14.466242,-27.826267
45115,10.964356,22.919098
45116,-1.4259771,4.845228
45117,1.5080912,30.732325
45118,24.503492,3.7485163
45119,-22.36067,7.577994
45120,-9.228458,4.8581553
45121,30.797276,-13.5455065
45122,20.239157,-12.156398
45123,10.851923,1.7401458
45124,-25.331484,2.804646
45125,-12.186605,-5.077463
45126,-15.048398,13.804534
45127,-2.5592203,-4.561271
45128,19.603664,-11.29848
45129,-3.3199809,-3.8746219
45130,-1.5096663,3.368518
45131,14.451896,10.788093
45132,-6.8180237,-16.815243
45133,-0.4729602,1.8002825
45134,0.60356295,0.704225
45135,16.704967,-0.8260085
45136,12.281127,-14.046039
45137,-2.6692514,6.9297676
45138,16.11529,-29.939205
45139,-9.565567,19.86355
45140,-5.9362173,29.502731
45141,14.437193,22.376078
45142,11.603021,-17.27806
45143,7.6657166,15.499064
45144,13.566461,-13.8008795
45145,30.258297,-18.896795
45146,-22.8266,19.1898
45147,-30.059778,13.038621
45148,-2.8698022,4.090992
45149,-11.105846,-30.818369
45150,2.622882,-7.7824793
45151,2.7042727,-7.67426
45152,-8.206974,-11.352488
45153,-0.003947286,-6.891184
45154,-16.390978,-3.7858605
45155,0.43545514,-16.64786
45156,-3.5894833,-25.225872
45157,-12.620286,-5.464412
45158,-16.073133,25.14672
45159,-6.4918413,5.5843024
45160,-22.383076,-21.567356
45161,19.166353,0.093789995
45162,0.78423,-15.528676
45163,27.105967,18.249826
45164,-27.199184,13.047293
45165,9.291022,-10.455977
45166,0.61595774,0.757281
45167,-6.2759347,6.0023546
45168,-2.4722116,19.467712
45169,-12.524246,17.118483
45170,23.282587,1.5998214
45171,20.357618,13.781961
45172,-22.95431,-3.7173882
45173,2.3980489,30.201654
45174,25.174833,4.578661
45175,-23.521244,11.42609
45176,-5.7789674,-4.6717954
45177,-15.089433,11.181935
45178,4.819932,-22.687822
45179,-18.735209,9.860259
45180,-8.553251,10.323282
45181,-16.733383,20.533094
45182,-15.754543,-18.70239
45183,-8.272346,18.481255
45184,6.3029685,6.471485
45185,12.593349,-10.030686
45186,-8.745584,16.082586
45187,-14.25272,9.680699
45188,-8.253899,31.235147
45189,-23.074345,7.4497256
45190,-11.573371,-11.047886
45191,-20.10642,21.550161
45192,10.2740755,17.707619
45193,19.57726,-3.4289107
45194,24.086702,22.5385
45195,-24.071066,0.011382675
45196,0.3091019,14.773753
45197,-28.81905,-1.0110501
45198,2.932763,3.4644911
45199,13.358299,-29.782568
45200,-4.8233404,-14.162217
45201,1.53039,16.565973
45202,-27.330893,8.941393
45203,5.822601,-20.177628
45204,4.04452,-3.5536432
45205,-23.67346,-6.0328393
45206,16.659649,16.318663
45207,27.480911,-4.065936
45208,-7.205824,-11.163539
45209,-13.13084,-26.68104
45210,-5.882218,-19.54943
45211,-5.244037,18.67632
45212,2.5472739,4.687063
45213,-27.152378,17.727358
45214,33.15131,4.2249813
45215,-18.478144,-22.681734
45216,10.200933,15.266295
45217,14.813517,26.503407
45218,-16.66453,-0.10285282
45219,1.0310652,-14.177974
45220,33.596226,-0.60707945
45221,23.204828,5.45504
45222,-17.763987,3.9624176
45223,-12.168652,-16.25734
45224,-11.828052,-9.180049
45225,-14.234498,-10.654432
45226,-17.020727,19.031057
45227,-10.20268,25.274525
45228,-1.3603332,32.6917
45229,-9.950047,19.014637
45230,-31.606293,-6.7631536
45231,17.402935,-26.027504
45232,30.150503,3.833706
45233,7.2362247,-11.443972
45234,-28.120548,-7.1025167
45235,-31.526863,-0.61755675
45236,3.6735091,-19.116701
45237,14.677651,25.550322
45238,8.336966,5.1382732
45239,14.00337,0.061364405
45240,6.627178,30.187935
45241,-10.952856,28.853226
45242,10.748132,10.7214
45243,3.5375037,-16.713411
45244,7.2750134,-19.19139
45245,7.8055515,31.503605
45246,19.724874,5.2301736
45247,2.9054978,-4.612335
45248,24.352991,18.370176
45249,-28.614107,9.693037
45250,8.382319,-5.6684313
45251,-22.61748,-8.016951
45252,-23.673481,-6.0327888
45253,-7.4082136,-14.528095
45254,12.840307,21.247078
45255,-23.634,-6.187936
45256,-26.104416,-1.2215225
45257,-17.775408,-8.365384
45258,24.219133,17.61821
45259,9.026917,1.9233409
45260,-3.4491177,-3.517285
45261,5.545465,-17.016735
45262,25.612215,16.812737
45263,-16.816357,-3.3734548
45264,9.94638,20.508846
45265,-6.3551307,19.381496
45266,16.429665,-12.881644
45267,-10.02394,-29.973145
45268,1.9933618,4.1771607
45269,5.922342,-16.507282
45270,28.563423,-18.118666
45271,4.8260093,-22.885073
45272,-27.227535,-0.14185487
45273,4.4880853,12.594144
45274,4.5194798,29.978016
45275,18.826508,19.932499
45276,-1.136205,-19.998648
45277,1.4900166,-31.641155
45278,-6.467698,-11.057377
45279,16.508484,12.510587
45280,-6.891149,-7.7940817
45281,-5.2138805,-21.461525
45282,13.401623,-29.180399
45283,-7.722922,-2.930042
45284,-4.5141177,-13.343878
45285,-30.396477,-1.3143419
45286,-16.724918,12.494631
45287,-12.617212,17.160007
45288,26.399364,-18.90277
45289,-5.2818213,-8.59499
45290,-4.3876534,-14.387717
45291,-14.78837,3.187553
45292,20.922823,-10.9617605
45293,-1.22426,8.198401
45294,-0.48713428,3.6424966
45295,-7.72102,9.808765
45296,27.647112,-8.428192
45297,-27.011305,-6.0039907
45298,-1.3647208,-20.915268
45299,-4.9293523,1.1342782
45300,-28.98204,-10.999687
45301,-11.71327,-20.509733
45302,-18.392492,15.933526
45303,-0.59105235,15.690533
45304,-12.719207,-0.45897484
45305,12.801158,-22.466846
45306,13.344517,-19.228363
45307,27.41721,-11.366792
45308,15.888904,0.30680028
45309,19.952942,-22.914032
45310,20.718151,6.6416216
45311,-6.5904813,7.909642
45312,6.095574,9.912052
45313,28.73429,-17.782658
45314,7.825527,18.657612
45315,27.210516,-10.906622
45316,-10.136966,-4.2466435
45317,5.68601,-13.132295
45318,21.524895,-0.21950744
45319,20.27318,9.981429
45320,26.14991,12.373592
45321,-3.1053126,-5.003424
45322,-10.951893,12.372674
45323,-32.132652,9.778486
45324,13.495315,-17.679192
45325,9.068639,2.3174694
45326,30.015982,-1.3961165
45327,22.476818,5.3969026
45328,7.097728,0.78628075
45329,25.328579,3.0595493
45330,-19.596035,-21.068373
45331,-6.5483,25.084652
45332,7.2658362,14.53333
45333,11.857446,16.42205
45334,21.396025,14.875181
45335,-12.590987,0.10614498
45336,-26.347067,-14.056015
45337,21.59717,15.262287
45338,3.0729334,6.435563
45339,9.480675,24.896029
45340,15.611824,4.8599973
45341,6.44185,6.418529
45342,0.06325329,29.288443
45343,12.986907,18.916235
45344,-17.56692,-7.9666386
45345,6.523061,25.511658
45346,15.944648,-6.27371
45347,11.5421295,-6.2352176
45348,12.234005,6.448549
45349,18.693733,-19.43199
45350,5.3707533,30.406708
45351,1.7229522,-9.687663
45352,26.174368,4.9754047
45353,13.194418,26.594728
45354,-17.755354,-4.6435575
45355,-1.6886854,-25.867907
45356,19.50864,17.761566
45357,-13.577253,-20.994339
45358,-11.925216,1.7718145
45359,-4.0591807,-10.030833
45360,-11.451853,7.690376
45361,17.308521,13.445188
45362,29.981329,-1.6826274
45363,10.12362,-14.4923315
45364,22.43615,-13.427014
45365,13.37628,0.43495992
45366,-13.532455,23.03999
45367,8.494809,25.312008
45368,-0.05486322,15.940615
45369,-2.4776752,-25.06141
45370,7.239802,-6.5309973
45371,5.0844097,17.986694
45372,-17.177073,-21.804914
45373,2.298014,-13.450735
45374,22.823938,4.213165
45375,8.099699,-15.616767
45376,21.965359,-16.928
45377,25.328417,3.0598643
45378,-0.47787625,30.390253
45379,-14.987772,-5.002134
45380,-4.139675,21.632511
45381,-10.428639,-20.819992
45382,20.424294,1.1573446
45383,-26.595951,12.997678
45384,19.676334,10.2173395
45385,13.435336,-21.288797
45386,-17.693996,-14.292217
45387,14.225912,-31.077057
45388,8.265288,6.7424483
45389,-22.353691,12.983226
45390,5.72706,0.40236184
45391,-0.2000586,-28.40524
45392,-17.86503,17.640413
45393,-6.0957594,16.068472
45394,14.764189,-30.702244
45395,-1.4971054,-23.041986
45396,-10.877486,26.111094
45397,-2.9679928,19.550982
45398,29.766346,-11.65165
45399,-8.703721,17.550161
45400,-1.6477925,-22.331581
45401,-13.099767,-8.284825
45402,-16.263565,9.952436
45403,13.386088,7.5668774
45404,-20.048326,21.633081
45405,7.27627,-14.407537
45406,-13.698556,20.975325
45407,-2.0624423,-29.077936
45408,23.060852,-10.831042
45409,7.914896,-0.88430434
45410,0.89747876,12.241917
45411,-20.19876,3.0384402
45412,23.93176,8.101158
45413,-26.606451,-10.112142
45414,20.881008,-18.799784
45415,-2.7498603,13.162738
45416,9.053782,-20.568584
45417,20.82572,-19.207777
45418,-0.2472098,-0.17226472
45419,-21.46314,-10.04701
45420,23.184105,-12.609128
45421,16.85837,4.6073995
45422,12.060442,-23.858078
45423,-3.718868,-14.4503355
45424,28.289677,-0.9507368
45425,11.865852,-3.8425324
45426,-25.637947,13.187782
45427,-26.621824,-5.2226906
45428,-27.253426,16.170076
45429,-3.5269406,-17.015108
45430,12.083092,5.232194
45431,11.079464,-14.255972
45432,0.9745179,-22.713696
45433,-3.8481712,-28.140709
45434,-10.520405,-30.131777
45435,15.69596,-30.587185
45436,5.090502,-6.9243097
45437,10.241712,-1.2448415
45438,5.2576804,-7.7615976
45439,-13.700546,-8.19241
45440,22.592478,-7.8244405
45441,2.9552402,34.438953
45442,29.217827,10.899234
45443,8.8405,-4.2870603
45444,-7.7771235,3.3268933
45445,-20.846144,2.679784
45446,-28.58137,-16.902706
45447,-12.510293,-8.340081
45448,20.540361,19.363
45449,-14.178481,5.920777
45450,-2.0915987,31.345778
45451,-27.579815,14.981509
45452,7.0018406,-13.207346
45453,-14.359227,-1.2044275
45454,19.540522,-11.197887
45455,21.664639,2.335716
45456,9.537169,12.414033
45457,-29.24769,-13.912152
45458,-11.869805,7.4211
45459,20.465296,23.85852
45460,31.928055,-16.131048
45461,-30.600067,-3.6801314
45462,1.2056458,22.46344
45463,8.638455,-5.51637
45464,6.4355845,25.381746
45465,-29.822563,-7.5516453
45466,-25.134975,-12.400481
45467,13.772438,-1.9080462
45468,25.727297,-4.973288
45469,-22.629673,-21.947212
45470,-6.054044,10.572652
45471,16.945871,-6.9122486
45472,-29.51588,-0.6902682
45473,9.217652,9.713669
45474,8.226228,31.32585
45475,25.884068,11.040058
45476,19.615559,-5.122076
45477,20.03445,-18.49085
45478,-2.6634758,-12.2891655
45479,-26.609716,8.560943
45480,0.19953232,21.196136
45481,-12.347974,-16.572937
45482,-8.613995,1.9761647
45483,-1.6398019,-28.43838
45484,7.3088465,23.624512
45485,10.984517,-25.643127
45486,-23.800732,-10.308573
45487,11.414435,-3.7879846
45488,-18.914785,-15.534921
45489,-19.861565,18.501728
45490,2.581296,17.318699
45491,20.308714,17.608767
45492,-19.76323,-23.459066
45493,21.014643,-12.386731
45494,1.7363287,-15.725335
45495,14.129067,6.270813
45496,13.665408,8.839459
45497,-22.269136,8.674505
45498,1.8292743,-9.713454
45499,-1.9669597,31.146498
45500,20.066263,-1.1938899
45501,1.8890977,-1.9231161
45502,-12.766274,-12.570678
45503,9.894755,-3.0047514
45504,-7.975532,1.6279299
45505,5.857962,-17.944263
45506,1.4232332,32.323273
45507,-12.023339,-11.775875
45508,25.638145,-0.7624905
45509,-5.439736,11.294797
45510,3.174218,-8.066649
45511,-14.241548,-5.4335546
45512,-15.639446,15.01358
45513,14.500074,-6.398323
45514,24.050734,7.8550973
45515,32.558804,3.1678455
45516,2.925926,9.285971
45517,28.150085,11.844544
45518,-26.940132,13.122035
45519,9.874871,5.906915
45520,-8.263575,14.013464
45521,-4.3891077,16.453125
45522,-0.65588343,-23.144619
45523,-17.224215,-12.279487
45524,-5.5002913,9.48943
45525,19.03943,-2.6459072
45526,19.974577,-18.597282
45527,-0.00057015975,9.103838
45528,-26.628407,-11.251283
45529,21.235018,-3.8970304
45530,8.23283,-14.430816
45531,14.345407,8.806866
45532,1.0005456,-7.457542
45533,-15.026394,-2.9258265
45534,-30.19315,-3.9651306
45535,-29.554289,-1.7454365
45536,6.1192517,-16.633085
45537,-30.466648,-4.2045126
45538,32.12426,-8.290426
45539,5.8309927,2.3347006
45540,6.768086,13.759444
45541,5.7065496,-19.505121
45542,29.906498,-15.354013
45543,-11.446196,-22.452417
45544,-15.28978,-8.239668
45545,-5.193495,-12.405428
45546,7.9547105,29.397877
45547,28.231218,-18.571505
45548,12.534386,-2.1935105
45549,28.237144,-18.103516
45550,26.343891,-16.681372
45551,24.046665,19.456207
45552,-13.976679,-20.853485
45553,-14.864817,-18.023369
45554,1.6107527,-19.447025
45555,18.71597,6.837807
45556,-20.981676,-24.847082
45557,-20.338444,-22.371418
45558,-11.848217,27.899765
45559,3.7252831,-6.4783845
45560,11.317752,-26.778717
45561,8.255608,6.38966
45562,-3.1591315,-31.195528
45563,16.660227,-25.402662
45564,-22.439096,-16.067186
45565,-20.84991,-18.930628
45566,-20.123653,-6.334185
45567,2.4134233,4.357455
45568,-24.518261,10.232159
45569,-9.058587,-19.234056
45570,19.15072,2.2665706
45571,-20.520037,0.7231738
45572,-24.369661,9.799156
45573,-4.2374263,-9.91675
45574,20.10838,-22.838564
45575,10.809676,-8.211952
45576,28.549831,5.9348474
45577,17.844397,-25.480864
45578,-4.892594,-13.103359
45579,4.3234825,13.1080265
45580,-14.2529745,-15.190162
45581,4.4739337,-19.365704
45582,17.95083,6.085033
45583,-5.57389,-5.0837817
45584,-1.7665687,0.35184026
45585,-21.202385,-3.882072
45586,20.790316,-18.702694
45587,-14.466705,-27.825792
45588,-5.8316855,20.53406
45589,1.6615732,-13.639269
45590,-28.360365,2.2559881
45591,1.5839944,30.21426
45592,-27.963177,17.299803
45593,6.7998495,21.796917
45594,-20.690742,-10.604333
45595,23.469667,6.3649044
45596,8.046267,-1.1575013
45597,1.1378744,28.687937
45598,-23.317333,1.8645604
45599,-16.2393,21.418976
45600,17.324425,-7.464877
45601,-31.155724,11.174733
45602,10.400437,18.89049
45603,19.072256,-0.7065941
45604,-22.25052,2.4071903
45605,-17.13561,-6.152119
45606,3.4905655,30.417017
45607,-2.7162893,11.492202
45608,-28.153881,-14.613928
45609,-23.647087,-13.543554
45610,23.096981,-8.93566
45611,1.550003,-19.636694
45612,-30.453516,-7.5359664
45613,26.262363,19.502775
45614,-23.551268,-10.898366
45615,-31.067207,3.0474985
45616,-16.908632,8.903833
45617,32.066284,-11.14281
45618,-7.24184,2.7671635
45619,28.099705,0.15230241
45620,-3.7477024,-8.74539
45621,18.712584,-19.061337
45622,2.314484,11.668537
45623,-0.6749697,-7.41622
45624,1.3905809,20.318905
45625,10.556344,-8.755025
45626,-25.143488,-1.0336863
45627,-24.931969,-13.403163
45628,8.514532,-22.891134
45629,13.265592,-5.1719117
45630,-14.019378,-8.232039
45631,14.155308,-11.153555
45632,9.266837,15.286711
45633,26.691395,-19.383774
45634,-21.02703,3.7335877
45635,14.395658,-23.013866
45636,-18.047867,7.368467
45637,20.070967,11.07246
45638,3.4721801,2.6234734
45639,25.702984,3.9148252
45640,-8.895523,-26.935461
45641,-12.432019,-9.405308
45642,8.781793,19.560755
45643,-2.606945,-13.390633
45644,4.687483,-14.994725
45645,18.208347,-18.337986
45646,13.060386,-25.087486
45647,-7.0507693,11.301601
45648,8.858543,5.531204
45649,-13.125014,-24.83728
45650,-24.265713,19.861477
45651,-12.53293,3.3400261
45652,12.07432,-23.156704
45653,-7.380312,-14.399265
45654,19.2578,-0.31201878
45655,-1.7873521,-21.891762
45656,-5.313984,-5.2959647
45657,-24.752293,8.697018
45658,11.645444,-13.631862
45659,2.8113625,22.386318
45660,-4.4049993,-20.368961
45661,18.868404,-3.984232
45662,-9.854229,-15.714879
45663,-12.151128,-9.39884
45664,-14.942185,-12.250978
45665,-20.446339,-13.844733
45666,-1.5624652,-17.58651
45667,-11.320344,-16.113016
45668,1.2284636,-13.52232
45669,-25.15228,-1.2558451
45670,13.5251045,23.896793
45671,17.43114,20.770937
45672,23.304153,5.826596
45673,-8.709442,-22.795488
45674,-10.078396,19.645157
45675,-1.2005128,1.3743477
45676,8.949946,-20.844036
45677,3.1814144,9.282213
45678,-8.597005,31.323175
45679,-3.7073588,-3.435057
45680,23.83773,14.589038
45681,-17.312931,-10.118231
45682,17.83255,-9.467716
45683,8.820766,21.588802
45684,25.313324,5.773315
45685,-28.631159,-13.727566
45686,6.88607,-8.325632
45687,-13.827434,-10.822041
45688,18.550728,23.824152
45689,-27.84836,2.2176487
45690,-0.98744404,-26.750267
45691,-19.110836,-10.64817
45692,15.611863,4.859162
45693,6.0429583,25.187826
45694,-9.396258,-25.507456
45695,-0.028341938,-6.790056
45696,-9.745144,22.763262
45697,20.685534,-7.485248
45698,19.53634,-4.9722953
45699,21.458178,14.7334
45700,-6.2684894,20.024797
45701,-23.499294,-5.427528
45702,-25.361624,-16.091032
45703,24.396393,10.083994
45704,5.2690134,27.287748
45705,-22.322046,3.4415169
45706,-2.3511138,-11.984382
45707,14.766318,-13.030496
45708,6.198318,-8.872496
45709,12.87632,-23.81273
45710,11.587719,-3.913449
45711,-4.869196,-13.075597
45712,1.733208,-9.902144
45713,9.775581,-8.479805
45714,19.14901,-26.019148
45715,13.224333,27.504074
45716,20.433973,0.97588456
45717,14.660881,-21.342026
45718,24.476994,-14.519365
45719,1.734681,23.742361
45720,14.83933,21.395529
45721,-20.061583,2.6939597
45722,-4.080744,-19.0353
45723,29.553776,-12.979643
45724,5.7966557,32.49584
45725,9.415375,-23.5903
45726,14.92295,21.581013
45727,-1.6269169,16.761889
45728,-4.354932,14.9148035
45729,-1.4060297,16.691545
45730,-8.266482,24.287672
45731,29.99909,6.101725
45732,-15.207377,8.0043125
45733,24.134462,14.539476
45734,18.842093,-19.451395
45735,23.588884,-10.902369
45736,11.673134,2.8330648
45737,-23.350471,6.7459
45738,5.654393,-20.0103
45739,7.547462,-8.067024
45740,31.04148,-13.58107
45741,-10.382097,6.215545
45742,-2.326547,-15.080062
45743,19.728613,11.712194
45744,22.31285,1.0726912
45745,5.2421207,-15.363873
45746,-8.426859,-28.034153
45747,-2.8547575,-1.5291709
45748,4.781934,-15.112529
45749,28.397623,-20.571466
45750,21.04365,-1.8072128
45751,-22.727495,0.09256061
45752,-7.866804,9.997577
45753,20.394304,10.774502
45754,12.176047,26.91959
45755,0.80114126,-30.82943
45756,-5.7719355,22.913923
45757,7.638971,13.114895
45758,16.590385,-9.153619
45759,12.424912,1.1516818
45760,-11.855691,25.368055
45761,-31.491447,2.7073116
45762,-22.02484,3.0106494
45763,-17.956709,-22.748896
45764,1.9354612,1.3017519
45765,-23.850624,13.783293
45766,19.617153,20.582354
45767,13.488148,15.579658
45768,-6.2416897,7.4405065
45769,-1.3498147,-7.207504
45770,-10.417077,12.494229
45771,3.94688,3.9703188
45772,-15.222582,-31.005068
45773,23.940971,5.164098
45774,23.33917,-7.571333
45775,-5.8996897,-14.760783
45776,-9.079314,22.856058
45777,-14.467101,22.227057
45778,-19.026228,-11.89384
45779,-2.1432993,-29.638903
45780,20.57016,1.268801
45781,8.344356,26.906197
45782,12.301558,2.6678343
45783,0.91618204,7.2772174
45784,-32.667202,-0.38860902
45785,-12.917419,-8.191994
45786,20.188934,1.0751178
45787,-14.725858,7.3765454
45788,-25.866915,-3.8978868
45789,-2.8679266,-15.873089
45790,20.469324,6.2376604
45791,-10.890025,-2.5934498
45792,10.449731,-21.222898
45793,-25.807125,7.69547
45794,21.844719,14.254398
45795,3.6949697,-9.1459675
45796,6.207769,-13.39247
45797,-1.7739209,-26.07943
45798,4.6666465,0.8659723
45799,-0.68687385,-14.93579
45800,-7.044814,11.281599
45801,16.798355,12.980248
45802,23.597467,-8.693599
45803,-0.73953485,32.183628
45804,-18.528498,-25.354609
45805,3.3842013,2.7261748
45806,-11.202362,7.832876
45807,-1.6785451,-28.833431
45808,-9.413854,16.300358
45809,32.772243,6.031716
45810,4.1843834,-16.465681
45811,-24.372158,-14.110218
45812,-19.392624,-14.312779
45813,11.803991,3.910777
45814,6.6873045,4.6013627
45815,16.400434,6.108879
45816,-7.427106,-4.8707542
45817,-7.823653,-0.8837695
45818,16.263134,-2.4739993
45819,-24.561285,-11.090999
45820,-7.589302,-12.294017
45821,7.9824843,18.247164
45822,-1.4145967,5.344556
45823,-14.299483,13.199507
45824,-7.2858815,31.804108
45825,-10.736756,-1.4063777
45826,1.8995603,24.141855
45827,23.817467,-13.070188
45828,18.772913,-23.2112
45829,12.783944,-25.681957
45830,4.3396826,-5.989478
45831,4.265951,0.63780886
45832,12.02474,7.6753683
45833,-6.9789042,28.445631
45834,7.7142606,-29.081367
45835,11.541755,-10.846805
45836,-29.515999,-0.69020283
45837,-2.3155138,-22.791945
45838,19.694492,6.1899605
45839,14.561322,8.090367
45840,-14.428907,-11.380335
45841,25.209541,-3.0515301
45842,-20.90654,-2.283119
45843,-12.299481,5.4679985
45844,-22.462915,-0.7851627
45845,-0.9935419,15.57954
45846,4.009097,25.711987
45847,-8.642009,22.299353
45848,16.114204,12.530341
45849,6.793862,14.067308
45850,-21.602087,2.5494626
45851,-14.148537,1.1421344
45852,-18.498322,23.047369
45853,-12.84675,5.97269
45854,13.145065,-7.1012754
45855,-3.0960987,7.099782
45856,14.494652,17.672794
45857,-6.39065,22.217129
45858,23.772787,22.147116
45859,-17.259872,-21.820864
45860,7.358612,23.285906
45861,-1.6273901,32.802464
45862,10.138473,5.265636
45863,32.192375,2.4569266
45864,-3.637042,20.644266
45865,-27.731583,-0.60759664
45866,16.248259,-30.470242
45867,0.16562156,-28.361357
45868,-8.608455,-28.906704
45869,-11.3896055,-3.6267111
45870,-17.899782,-14.094734
45871,9.185323,3.6125083
45872,2.3236976,11.8345585
45873,1.8654473,30.47081
45874,6.5609384,27.957521
45875,-6.1607256,-13.255112
45876,3.253672,-9.378962
45877,-11.183576,-30.088118
45878,-28.11718,-2.4425535
45879,-4.4873395,-32.638493
45880,-13.15708,-24.033133
45881,-5.9574184,-0.26469356
45882,6.6822243,13.594415
45883,-5.917479,20.243046
45884,27.481512,-4.0674777
45885,21.498169,-16.112345
45886,-21.930538,-12.82165
45887,6.4171586,1.1566333
45888,-18.440386,13.247062
45889,1.9393584,-31.903757
45890,-7.8691697,-18.826847
45891,-0.6745954,-7.4164934
45892,6.712776,2.844049
45893,-15.229288,-0.3461653
45894,27.37347,5.3410554
45895,6.880477,5.760923
45896,-4.578616,14.156938
45897,-7.831825,-15.212278
45898,7.4188447,-29.49939
45899,-3.8180454,29.620949
45900,-24.738468,-15.1178465
45901,-26.066475,-7.70481
45902,20.373812,6.516064
45903,-5.643956,-28.297497
45904,-10.13988,-0.56250006
45905,-9.896875,-18.460476
45906,-11.714453,-31.797092
45907,12.128845,0.9562569
45908,-14.854495,23.539314
45909,14.804244,9.656454
45910,-1.5835301,0.7692658
45911,3.3997087,-18.674686
45912,13.546398,16.786224
45913,-11.846727,18.935883
45914,-9.676856,-16.093302
45915,15.98405,-24.931463
45916,-4.9997783,27.79388
45917,-26.120539,-5.410521
45918,-22.966934,-2.6257164
45919,19.80685,23.487316
45920,-16.557514,-1.3762934
45921,2.0932078,-10.217972
45922,4.0724006,25.739489
45923,-15.48111,-29.732304
45924,-8.818266,7.746155
45925,-22.14742,8.754083
45926,5.221806,-13.7628975
45927,-13.219108,-16.946959
45928,-12.34031,11.166727
45929,1.9420861,-20.103323
45930,-7.573132,-2.6535475
45931,16.964981,4.0020123
45932,-12.798881,31.836563
45933,0.60617906,15.664779
45934,18.211065,8.17934
45935,-26.080048,-7.6845636
45936,19.110317,13.769745
45937,-20.74045,-21.843626
45938,16.277548,-30.395481
45939,8.178002,0.023354514
45940,14.700177,-4.598835
45941,-10.383892,-27.498762
45942,29.851007,-19.098787
45943,21.42729,2.5529866
45944,27.92407,-0.7253893
45945,3.842211,-3.630151
45946,-12.284202,31.068888
45947,-9.6218815,-12.951844
45948,-14.454791,12.741589
45949,15.177383,-9.206299
45950,1.7059041,-9.766633
45951,-10.310254,18.447176
45952,-29.702917,-2.5326984
